#! FIELDS cv1 file.free der_cv1
#! SET min_cv1 0
#! SET max_cv1 3.0
#! SET nbins_cv1  301
#! SET periodic_cv1 false
    0.000000000  -33.025295504 -615.448568271
    0.010000000  -39.267091016 -627.690045881
    0.020000000  -45.503376640 -614.424180531
    0.030000000  -51.484356842 -577.065313890
    0.040000000  -56.987731404 -519.782773524
    0.050000000  -61.844489277 -448.853826691
    0.060000000  -65.954455862 -371.596772565
    0.070000000  -69.289231064 -295.102155564
    0.080000000  -71.888511965 -225.440953335
    0.090000000  -73.845485305 -166.996396433
    0.100000000  -75.284438180 -121.974069249
    0.110000000  -76.340659340  -90.522849506
    0.120000000  -77.146097664  -71.394124695
    0.130000000  -77.812721176  -62.220103854
    0.140000000  -78.424877125  -60.081672087
    0.150000000  -79.039168041  -62.184343994
    0.160000000  -79.685213889  -66.098804812
    0.170000000  -80.371300287  -70.011616335
    0.180000000  -81.092740092  -72.910945660
    0.190000000  -81.833124438  -74.283620171
    0.200000000  -82.577387021  -74.538596581
    0.210000000  -83.313609180  -73.538657121
    0.220000000  -84.033906243  -71.710790423
    0.230000000  -84.736732552  -69.289829319
    0.240000000  -85.414001785  -66.959620884
    0.250000000  -86.068022162  -64.708243923
    0.260000000  -86.698891131  -62.595607600
    0.270000000  -87.308980096  -60.220179101
    0.280000000  -87.895554598  -57.568098078
    0.290000000  -88.452945410  -54.724422858
    0.300000000  -88.980788712  -51.669739898
    0.310000000  -89.478709941  -48.597037386
    0.320000000  -89.947374158  -45.794647432
    0.330000000  -90.390715174  -43.470944796
    0.340000000  -90.812374295  -42.083567847
    0.350000000  -91.224298685  -41.208070364
    0.360000000  -91.630665901  -41.029647588
    0.370000000  -92.036914284  -41.151962808
    0.380000000  -92.445919322  -41.402819336
    0.390000000  -92.854820569  -41.284394675
    0.400000000  -93.260620799  -40.676446747
    0.410000000  -93.657546760  -39.460119824
    0.420000000  -94.037519174  -37.489750494
    0.430000000  -94.395409930  -35.068881004
    0.440000000  -94.727298876  -32.126598362
    0.450000000  -95.028078321  -28.879065510
    0.460000000  -95.295851072  -25.623168634
    0.470000000  -95.530023839  -22.487991381
    0.480000000  -95.736740199  -19.602641367
    0.490000000  -95.914679937  -17.243551907
    0.500000000  -96.070888372  -15.609663066
    0.510000000  -96.217682911  -14.635226666
    0.520000000  -96.357813194  -14.692486364
    0.530000000  -96.503473632  -15.639948082
    0.540000000  -96.662716943  -17.279528765
    0.550000000  -96.840591790  -19.506297851
    0.560000000  -97.043423444  -21.880531529
    0.570000000  -97.267156660  -24.215414644
    0.580000000  -97.512772743  -25.869728316
    0.590000000  -97.770573242  -26.556744643
    0.600000000  -98.030965251  -26.344762198
    0.610000000  -98.282739661  -24.885090393
    0.620000000  -98.515853727  -22.555514491
