#! FIELDS cv1 file.free der_cv1
#! SET min_cv1 0
#! SET max_cv1 3.0
#! SET nbins_cv1  301
#! SET periodic_cv1 false
    0.000000000   -0.137674306   -6.312969469
    0.010000000   -0.212692939   -8.714686006
    0.020000000   -0.313274207  -11.392421717
    0.030000000   -0.441149019  -14.154648543
    0.040000000   -0.596321012  -16.829939574
    0.050000000   -0.777403558  -19.324055062
    0.060000000   -0.982719345  -21.669754535
    0.070000000   -1.211145844  -23.979836609
    0.080000000   -1.462989884  -26.389696968
    0.090000000   -1.739931403  -28.972957130
    0.100000000   -2.043246050  -31.613645429
    0.110000000   -2.371873468  -33.994004823
    0.120000000   -2.721531406  -35.744634722
    0.130000000   -3.084000637  -36.541191648
    0.140000000   -3.449479311  -36.335520953
    0.150000000   -3.808666645  -35.346217345
    0.160000000   -4.156155427  -34.054297520
    0.170000000   -4.491089733  -32.942426429
    0.180000000   -4.817400183  -32.372158506
    0.190000000   -5.141397129  -32.441619221
    0.200000000   -5.468492957  -32.952025950
    0.210000000   -5.801313747  -33.581248709
    0.220000000   -6.139885023  -34.040431238
    0.230000000   -6.481729246  -34.227450749
    0.240000000   -6.823911299  -34.200501469
    0.250000000   -7.165704381  -34.109043641
    0.260000000   -7.506793738  -34.080540365
    0.270000000   -7.847732821  -34.058615762
    0.280000000   -8.187389262  -33.735840702
    0.290000000   -8.520059350  -32.627519359
    0.300000000   -8.836290043  -30.316797626
    0.310000000   -9.121779718  -26.597117133
    0.320000000   -9.363653189  -21.554367696
    0.330000000   -9.551108353  -15.863140779
    0.340000000   -9.682208479  -10.491541422
    0.350000000   -9.766351179   -6.664717357
    0.360000000   -9.824389176   -5.490567880
    0.370000000   -9.887329711   -7.746015517
    0.380000000   -9.990481320  -13.490176685
    0.390000000  -10.166746244  -22.125055742
    0.400000000  -10.438566534  -32.377711743
    0.410000000  -10.813163784  -42.430212140
    0.420000000  -11.278921003  -50.255829412
    0.430000000  -11.805357514  -54.309457825
    0.440000000  -12.349189511  -53.593532003
    0.450000000  -12.862158610  -48.341746664
    0.460000000  -13.303930739  -39.605425487
    0.470000000  -13.648308584  -29.347074246
    0.480000000  -13.891196373  -19.596925379
    0.490000000  -14.047841932  -12.293055144
    0.500000000  -14.148644947   -8.627135972
    0.510000000  -14.232635323   -8.867508807
    0.520000000  -14.336584158  -12.443226499
    0.530000000  -14.488305061  -18.165362261
    0.540000000  -14.701159301  -24.426971027
    0.550000000  -14.972286673  -29.531874336
    0.560000000  -15.283492051  -32.224881064
    0.570000000  -15.606297893  -31.835543568
    0.580000000  -15.909804149  -28.524370158
    0.590000000  -16.169053352  -23.245080144
    0.600000000  -16.372553707  -17.530721778
    0.610000000  -16.522866560  -13.064273846
    0.620000000  -16.639494363  -10.894622523
    0.630000000  -16.748930409  -11.566326588
    0.640000000  -16.877793826  -14.687361265
    0.650000000  -17.046153675  -19.181004642
    0.660000000  -17.260816300  -23.742331098
    0.670000000  -17.516137732  -27.115969213
    0.680000000  -17.795421008  -28.534481439
    0.690000000  -18.077725905  -27.711368616
    0.700000000  -18.341704635  -24.975505994
    0.710000000  -18.571936597  -20.986397011
    0.720000000  -18.759078894  -16.506104955
    0.730000000  -18.901461637  -12.103496630
    0.740000000  -19.000837391   -8.187680406
    0.750000000  -19.064435377   -4.772788186
    0.760000000  -19.097002351   -1.981471852
    0.770000000  -19.104901277    0.197424520
    0.780000000  -19.094225552    1.573287205
    0.790000000  -19.075313978    1.856637119
    0.800000000  -19.060835328    0.570370694
    0.810000000  -19.068813707   -2.512725523
    0.820000000  -19.116886812   -7.496339803
    0.830000000  -19.222267083  -13.817741909
    0.840000000  -19.393366434  -20.615843006
    0.850000000  -19.629462480  -26.626149230
    0.860000000  -19.917574151  -30.727378184
    0.870000000  -20.233870158  -32.305016115
    0.880000000  -20.553058034  -31.398183300
    0.890000000  -20.853594206  -28.657047534
    0.900000000  -21.122694165  -25.239382164
    0.910000000  -21.358295594  -22.311064991
    0.920000000  -21.569832044  -20.413032094
    0.930000000  -21.769293373  -19.681676140
    0.940000000  -21.964430765  -19.594554775
    0.950000000  -22.158294362  -19.253517853
    0.960000000  -22.344373268  -17.926398963
    0.970000000  -22.510321531  -15.217011862
    0.980000000  -22.642476823  -11.285031124
    0.990000000  -22.731920590   -6.718814132
    1.000000000  -22.776775014   -2.445713109
    1.010000000  -22.783401254    0.773815934
    1.020000000  -22.764857944    2.347347702
    1.030000000  -22.739165971    2.246330944
    1.040000000  -22.722254202    0.705346766
    1.050000000  -22.725422161   -1.551628733
    1.060000000  -22.751456935   -3.820525801
    1.070000000  -22.796127460   -5.233814107
    1.080000000  -22.848994469   -5.363515684
    1.090000000  -22.897192024   -4.171027137
    1.100000000  -22.928063893   -2.077350842
    1.110000000  -22.935286774    0.373247887
    1.120000000  -22.918766822    2.642791975
    1.130000000  -22.882039978    4.258299735
    1.140000000  -22.833681197    5.015518794
    1.150000000  -22.782978476    4.796330188
    1.160000000  -22.738559645    3.723283340
    1.170000000  -22.707654197    2.070844614
    1.180000000  -22.695375495    0.200407632
    1.190000000  -22.700863998   -1.536864447
    1.200000000  -22.722448994   -2.924548515
    1.210000000  -22.756265466   -4.049974008
    1.220000000  -22.800514901   -5.090381930
    1.230000000  -22.857394556   -6.471264268
    1.240000000  -22.930036416   -8.461546158
    1.250000000  -23.024463462  -10.699030008
    1.260000000  -23.141008427  -12.778255898
    1.270000000  -23.274805554  -14.052789750
    1.280000000  -23.413759420  -13.763159409
    1.290000000  -23.541537644  -11.709444534
    1.300000000  -23.641188300   -8.306576586
    1.310000000  -23.703276784   -4.456272479
    1.320000000  -23.729135184   -1.149738935
    1.330000000  -23.728876118    0.706120728
    1.340000000  -23.719101394    0.824828948
    1.350000000  -23.714627754   -0.311830571
    1.360000000  -23.722767441   -1.495429648
    1.370000000  -23.737912933   -1.653770745
    1.380000000  -23.747117320    0.001134651
    1.390000000  -23.731035567    3.110531356
    1.400000000  -23.680356053    6.731649390
    1.410000000  -23.597203343    9.420955599
    1.420000000  -23.496868122   10.006064812
    1.430000000  -23.403107220    8.017103051
    1.440000000  -23.341235030    3.851214138
    1.450000000  -23.328051150   -1.481849245
    1.460000000  -23.367802503   -6.699982942
    1.470000000  -23.454434867  -10.604272186
    1.480000000  -23.571290628  -12.651785783
    1.490000000  -23.698279458  -12.838329432
    1.500000000  -23.819682418  -11.417308982
    1.510000000  -23.923027050   -9.333988865
    1.520000000  -24.004079570   -7.246808344
    1.530000000  -24.067735430   -5.757534077
    1.540000000  -24.120145687   -5.226771555
    1.550000000  -24.171120532   -5.437842540
    1.560000000  -24.226142211   -5.759424416
    1.570000000  -24.283168865   -5.717669250
    1.580000000  -24.335830816   -5.101131105
    1.590000000  -24.380682120   -3.944118517
    1.600000000  -24.413883072   -2.953170220
    1.610000000  -24.440800278   -2.808154106
    1.620000000  -24.472626988   -4.088077537
    1.630000000  -24.524894196   -6.812636530
    1.640000000  -24.609194858  -10.357467497
    1.650000000  -24.729986914  -13.941861472
    1.660000000  -24.882130755  -16.584901493
    1.670000000  -25.053142757  -17.633589027
    1.680000000  -25.226571915  -17.101833701
    1.690000000  -25.387947728  -15.315657442
    1.700000000  -25.528506623  -12.950048011
    1.710000000  -25.645167345  -10.632281710
    1.720000000  -25.739633667   -8.609222898
    1.730000000  -25.814274509   -6.573865155
    1.740000000  -25.866550704   -3.966026942
    1.750000000  -25.887405413   -0.365247214
    1.760000000  -25.866433119    4.371770602
    1.770000000  -25.794143210    9.906907772
    1.780000000  -25.666819964   15.215540595
    1.790000000  -25.492020395   19.221918578
    1.800000000  -25.286627420   21.179656010
    1.810000000  -25.072935552   20.975819378
    1.820000000  -24.870068415   18.901544202
    1.830000000  -24.694298470   15.882534050
    1.840000000  -24.551292341   12.414693002
    1.850000000  -24.443421635    8.998203108
    1.860000000  -24.367623183    5.744690743
    1.870000000  -24.322989484    2.899061572
    1.880000000  -24.305187666    0.552190046
    1.890000000  -24.307609052   -1.033468494
    1.900000000  -24.320936448   -1.814439787
    1.910000000  -24.336811449   -1.635227878
    1.920000000  -24.347609144   -0.846308569
    1.930000000  -24.350251137   -0.084581465
