-0.786356209150398, 0
24.698733660130642, 1.3020833333333712
44.29125816993462, 5.208333333333371
56.02022058823525, 14.322916666666742
61.861723856209096, 24.73958333333337
65.72712418300648, 39.0625
69.54656862745088, 65.10416666666663
71.40522875816987, 91.14583333333337
73.2638888888888, 117.1875
75.05106209150324, 161.45833333333331
76.73611111111109, 231.77083333333337
78.26286764705884, 342.44791666666663
79.79473039215685, 451.82291666666663
81.34191176470586, 557.2916666666666
85.76899509803917, 428.38541666666663
88.26593137254895, 291.66666666666663
92.63684640522871, 177.08333333333337
96.83415032679738, 106.77083333333337
104.88664215686276, 53.38541666666674
112.8063725490195, 33.85416666666674
116.75347222222223, 27.34375
126.577818627451, 22.135416666666742
152.06801470588238, 22.135416666666742
167.75428921568624, 22.135416666666742
179.49346405228755, 28.64583333333337
185.32986111111103, 40.36458333333337
191.13051470588232, 61.19791666666674
194.97038398692808, 82.03125000000011
196.8392565359477, 105.46875
200.6229575163398, 140.625
202.4867238562091, 165.36458333333331
206.20404411764702, 217.44791666666669
210.02348856209147, 243.48958333333331
216.00796568627442, 217.44791666666669
218.06576797385617, 192.70833333333337
222.13541666666663, 154.94791666666669
230.17769607843132, 104.16666666666663
240.11948529411762, 69.01041666666663
248.0136846405228, 55.98958333333337
255.8976715686274, 45.57291666666663
271.6196895424836, 36.45833333333337
293.203635620915, 32.55208333333337
314.7620506535947, 35.15625
324.5915032679738, 28.64583333333337
338.3731617647058, 14.322916666666742
354.1002859477123, 3.9062500000001137
373.7132352941176, 2.6041666666667425
403.13010620915026, 1.3020833333333712
434.5026552287581, 1.3020833333333712
458.02696078431364, 2.6041666666667425
481.5461601307189, 5.208333333333371
493.2598039215687, 18.229166666666742
501.0569852941176, 29.94791666666663
510.8966503267973, 20.83333333333337
522.6919934640523, 13.020833333333371
544.2759395424835, 9.114583333333371
575.658700980392, 6.510416666666629
601.159109477124, 3.9062500000001137
636.4634395424837, 1.3020833333333712
673.718341503268, 1.3020833333333712
761.9536356209151, 1.3020833333333712
799.2085375816994, 1.3020833333333712
