#! FIELDS cv1 file.free der_cv1
#! SET min_cv1 0
#! SET max_cv1 3.0
#! SET nbins_cv1  301
#! SET periodic_cv1 false
    0.000000000 -113.413070904 -1554.849298121
    0.010000000 -128.306708711 -1409.379711361
    0.020000000 -141.408842111 -1200.365745674
    0.030000000 -152.209443723 -953.245087049
    0.040000000 -160.464976129 -696.781351078
    0.050000000 -166.229116984 -458.996914151
    0.060000000 -169.800088922 -261.355468094
    0.070000000 -171.648343402 -116.236719785
    0.080000000 -172.334611025  -27.267811642
    0.090000000 -172.386180034   11.698838096
    0.100000000 -172.251355150   11.896518997
    0.110000000 -172.253316716  -13.101057970
    0.120000000 -172.569871523  -49.478835892
    0.130000000 -173.266007596  -86.578150274
    0.140000000 -174.301034090 -116.274387943
    0.150000000 -175.570734694 -133.785430994
    0.160000000 -176.951983474 -138.168953439
    0.170000000 -178.316120066 -130.553756547
    0.180000000 -179.554468039 -113.740928152
    0.190000000 -180.574129229  -92.665051847
    0.200000000 -181.358467769  -71.154253433
    0.210000000 -181.935542835  -50.384916772
    0.220000000 -182.336467512  -34.103096822
    0.230000000 -182.606631825  -23.588627681
    0.240000000 -182.808988543  -19.146789851
    0.250000000 -182.993939266  -19.938401423
    0.260000000 -183.205010831  -23.943083343
    0.270000000 -183.462587169  -28.452362975
    0.280000000 -183.756462551  -32.080279371
    0.290000000 -184.075207965  -33.065479981
    0.300000000 -184.390707864  -31.764649225
    0.310000000 -184.681670859  -28.135282460
    0.320000000 -184.930578102  -23.238371314
    0.330000000 -185.126217042  -18.597690443
    0.340000000 -185.282553634  -14.584321200
    0.350000000 -185.408856957  -12.891921879
    0.360000000 -185.526399716  -13.102600217
    0.370000000 -185.653159058  -15.690939063
    0.380000000 -185.817008931  -18.967136399
    0.390000000 -186.012169242  -21.978923000
    0.400000000 -186.225736556  -23.847155978
    0.410000000 -186.451229580  -22.926844497
    0.420000000 -186.651321034  -19.354894918
    0.430000000 -186.803837927  -12.847931470
    0.440000000 -186.889723719   -5.025360515
    0.450000000 -186.885671096    1.999817696
    0.460000000 -186.822577130    7.671898021
    0.470000000 -186.714868434   10.540541986
    0.480000000 -186.598035315    9.994419729
    0.490000000 -186.501117852    7.405296649
    0.500000000 -186.430396930    3.524670616
    0.510000000 -186.392805837    1.145630862
    0.520000000 -186.371617940    2.098314991
    0.530000000 -186.314357951    7.197279022
