#! FIELDS cv1 file.free der_cv1
#! SET min_cv1 0
#! SET max_cv1 3.0
#! SET nbins_cv1  301
#! SET periodic_cv1 false
    0.000000000  -24.108345363 -481.677812572
    0.010000000  -29.056574730 -504.153888484
    0.020000000  -34.136856857 -507.852673476
    0.030000000  -39.158034087 -492.405297165
    0.040000000  -43.935253449 -459.550550571
    0.050000000  -48.311558298 -412.937197627
    0.060000000  -52.173064622 -357.465887420
    0.070000000  -55.459124377 -298.618343310
    0.080000000  -58.159261595 -241.362045632
    0.090000000  -60.313364492 -189.990796231
    0.100000000  -61.996959572 -147.455460247
    0.110000000  -63.305237010 -115.082058648
    0.120000000  -64.342009932  -92.927467673
    0.130000000  -65.202224454  -79.702726290
    0.140000000  -65.969695597  -73.694358067
    0.150000000  -66.702018163  -72.460065945
    0.160000000  -67.435790334  -73.729320969
    0.170000000  -68.187284806  -75.622320280
    0.180000000  -68.954404884  -76.675935462
    0.190000000  -69.723867247  -76.154225896
    0.200000000  -70.476040083  -73.891861217
    0.210000000  -71.193930916  -70.075553880
    0.220000000  -71.867900885  -65.085599404
    0.230000000  -72.490360848  -59.943530307
    0.240000000  -73.061769350  -55.069197762
    0.250000000  -73.589128899  -51.168870905
    0.260000000  -74.083053117  -48.483692783
    0.270000000  -74.555108499  -46.736282609
    0.280000000  -75.012453949  -45.447094680
    0.290000000  -75.458545773  -44.246173631
    0.300000000  -75.890534987  -42.778888443
    0.310000000  -76.307187180  -40.937388329
    0.320000000  -76.702384567  -38.837081809
    0.330000000  -77.077031432  -36.700333415
    0.340000000  -77.434001870  -35.086856338
    0.350000000  -77.777709506  -34.414021591
    0.360000000  -78.118471603  -35.052484568
    0.370000000  -78.472593532  -36.481023183
    0.380000000  -78.844138559  -38.656675134
    0.390000000  -79.239174051  -41.134091492
    0.400000000  -79.656691263  -43.230051239
    0.410000000  -80.090883138  -44.277190418
    0.420000000  -80.528968067  -44.098705468
    0.430000000  -80.961557996  -42.806509021
    0.440000000  -81.372392543  -40.591827039
    0.450000000  -81.762461756  -37.757400927
    0.460000000  -82.122139234  -34.719563719
    0.470000000  -82.450717337  -31.913123048
    0.480000000  -82.752313048  -29.320504037
    0.490000000  -83.028662043  -26.919822969
    0.500000000  -83.282329959  -24.603160041
    0.510000000  -83.511381916  -22.528286132
    0.520000000  -83.721853185  -20.623359670
    0.530000000  -83.915640423  -19.016126190
    0.540000000  -84.096891259  -18.122755739
    0.550000000  -84.274769589  -18.223308874
    0.560000000  -84.457107029  -19.350256930
    0.570000000  -84.654947861  -21.302252534
    0.580000000  -84.875681814  -23.571637682
    0.590000000  -85.117926909  -25.699197808
    0.600000000  -85.377994693  -27.277736485
    0.610000000  -85.649648598  -27.541571697
    0.620000000  -85.917900298  -26.912965551
    0.630000000  -86.175017522  -25.584159638
    0.640000000  -86.416460679  -23.954753112
    0.650000000  -86.643752738  -22.403935091
    0.660000000  -86.858468835  -21.692001763
    0.670000000  -87.071596116  -21.743151961
    0.680000000  -87.287156034  -22.520292449
    0.690000000  -87.511600623  -23.213492080
    0.700000000  -87.738957755  -23.242741567
    0.710000000  -87.961324392  -22.171728550
    0.720000000  -88.164750177  -19.454095211
    0.730000000  -88.335799408  -15.635670713
    0.740000000  -88.463706620  -10.977722738
    0.750000000  -88.545825639   -6.372590713
    0.760000000  -88.585805526   -2.737390386
    0.770000000  -88.594659074   -0.402098452
    0.780000000  -88.588482453    0.458320740
    0.790000000  -88.581347400   -0.092097482
    0.800000000  -88.583606715   -1.661250378
    0.810000000  -88.605415148   -3.340717159
    0.820000000  -88.639268442   -4.896541613
    0.830000000  -88.686032725   -5.433864416
    0.840000000  -88.733049059   -4.989020965
    0.850000000  -88.774111107   -3.853837205
    0.860000000  -88.800190256   -2.407052833
    0.870000000  -88.812670667   -1.360335361
    0.880000000  -88.819077314   -1.001256021
    0.890000000  -88.825908831   -1.848258725
    0.900000000  -88.846478754   -3.506241004
    0.910000000  -88.888438670   -6.050818329
    0.920000000  -88.957559320   -8.967171673
    0.930000000  -89.056110688  -11.719811846
    0.940000000  -89.178592736  -13.925678359
    0.950000000  -89.322165852  -15.481145038
    0.960000000  -89.474638744  -16.008133576
    0.970000000  -89.627200024  -15.693836197
    0.980000000  -89.775377216  -14.673222498
    0.990000000  -89.910985882  -13.293189403
    1.000000000  -90.030687963  -11.949713758
    1.010000000  -90.136961924  -10.692029574
    1.020000000  -90.233907995   -9.732826826
    1.030000000  -90.325490008   -9.367797790
    1.040000000  -90.412396515   -9.316079276
    1.050000000  -90.498307147   -9.329764800
    1.060000000  -90.583359246   -8.912567721
    1.070000000  -90.664378621   -7.942109913
    1.080000000  -90.729483554   -6.256287517
    1.090000000  -90.775668684   -3.715480009
    1.100000000  -90.794030844   -1.218158332
    1.110000000  -90.790198225    1.183489560
    1.120000000  -90.763335065    2.663827274
    1.130000000  -90.728219176    2.791690758
    1.140000000  -90.699913764    1.534077341
    1.150000000  -90.689846669   -0.803198504
    1.160000000  -90.707565056   -3.744609911
    1.170000000  -90.753946153   -6.576683482
    1.180000000  -90.824165895   -8.421324438
    1.190000000  -90.905319602   -8.642103698
    1.200000000  -90.979857676   -7.237593014
    1.210000000  -91.033151329   -4.387672545
    1.220000000  -91.053545946   -0.896494561
    1.230000000  -91.040675230    2.723372452
    1.240000000  -90.992572403    5.548938458
    1.250000000  -90.921706177    7.189199496
    1.260000000  -90.840401136    7.426195289
    1.270000000  -90.764172688    6.556672947
    1.280000000  -90.699955063    4.856483833
    1.290000000  -90.654415436    2.793373257
    1.300000000  -90.630423771    0.645251531
    1.310000000  -90.629621379   -1.264104516
    1.320000000  -90.646557697   -3.389965311
    1.330000000  -90.684623854   -4.934060611
