#! FIELDS cv1 file.free der_cv1
#! SET min_cv1 0
#! SET max_cv1 3.0
#! SET nbins_cv1  301
#! SET periodic_cv1 false
    0.000000000   -0.402555375  -15.340081505
    0.010000000   -0.580787453  -20.367766088
    0.020000000   -0.813165284  -26.118995398
    0.030000000   -1.106113137  -32.385428806
    0.040000000   -1.462747542  -38.818429458
    0.050000000   -1.882672530  -45.010850669
    0.060000000   -2.361752534  -50.560044750
    0.070000000   -2.892524860  -55.149427189
    0.080000000   -3.462192416  -58.400332370
    0.090000000   -4.056507451  -60.134756257
    0.100000000   -4.660843908  -60.367776584
    0.110000000   -5.261131667  -59.265601295
    0.120000000   -5.844586374  -57.069397242
    0.130000000   -6.401983356  -54.149994311
    0.140000000   -6.929095599  -51.001475615
    0.150000000   -7.424395552  -47.992253050
    0.160000000   -7.892445731  -45.578957914
    0.170000000   -8.340879252  -44.075785819
    0.180000000   -8.778841730  -43.591218412
    0.190000000   -9.218561680  -44.239106024
    0.200000000   -9.668464392  -45.742143552
    0.210000000  -10.137443097  -47.897067747
    0.220000000  -10.629200236  -50.274060138
    0.230000000  -11.144394914  -52.480571634
    0.240000000  -11.678791837  -54.079620119
    0.250000000  -12.224141258  -54.699632457
    0.260000000  -12.770486532  -54.094132346
    0.270000000  -13.303180587  -52.171876350
    0.280000000  -13.809915762  -48.732702841
    0.290000000  -14.275805521  -44.133113640
    0.300000000  -14.690937658  -38.707505519
    0.310000000  -15.049362573  -32.879283841
    0.320000000  -15.350551746  -27.330456013
    0.330000000  -15.600080545  -22.808159030
    0.340000000  -15.811530825  -19.585776920
    0.350000000  -15.998586108  -18.153033200
    0.360000000  -16.180129852  -18.612547636
    0.370000000  -16.375115049  -20.539371502
    0.380000000  -16.595677912  -23.715869342
    0.390000000  -16.852399064  -27.644648016
    0.400000000  -17.148246802  -31.626234672
    0.410000000  -17.481609166  -34.940304796
    0.420000000  -17.842835279  -37.023598620
    0.430000000  -18.217944241  -37.541563978
    0.440000000  -18.586615670  -36.231880828
    0.450000000  -18.933481592  -32.831684288
    0.460000000  -19.237973545  -27.715266855
    0.470000000  -19.484333716  -21.418663751
    0.480000000  -19.664268424  -14.795732486
    0.490000000  -19.779691164   -8.536309232
    0.500000000  -19.837211154   -3.559584247
    0.510000000  -19.855164457   -0.695883475
    0.520000000  -19.858449856   -0.371778936
    0.530000000  -19.870373016   -2.683376284
    0.540000000  -19.918345698   -7.320210828
